,date,time,abstract,sentiment_score
293,2018-01-24,12:41:02+0000,"General Electric’s quarterly results showed how far the company has fallen, with big charges and sliding sales in its power generation business. G.E. also said the S.E.C. was examining its accounting.","{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.5574}"
294,2018-02-23,22:56:53+0000,New studies suggest the president’s plan would foster as little as $20 billion in new infrastructure spending. The Trump administration claims $1.5 trillion.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
295,2018-03-06,20:36:21+0000,‘The Big Picture’ builds a compelling narrative by telling the stories of the executives whose careers were destroyed or made by the changes to the film industry.,"{'neg': 0.11, 'neu': 0.825, 'pos': 0.065, 'compound': -0.3182}"
296,2018-01-12,12:13:59+0000,"The government says it is looking at banning virtual currency trades. But it isn’t clear whether, or how quickly, it will follow through.","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3818}"
297,2018-06-13,09:00:03+0000,A University of Texas team found evidence that a cryptocurrency boom may have been largely due to manipulation.,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}"
298,2018-06-12,03:07:23+0000,"Nearly 80 transactions in 2017 totaled $147 million, financial disclosures showed. Ethics experts have said the activity could raise questions of possible conflicts of interest.","{'neg': 0.091, 'neu': 0.804, 'pos': 0.105, 'compound': 0.1027}"
299,2018-05-12,00:16:35+0000,"The retailer’s fall shows how lucrative bankruptcy can be for lawyers and other professionals, while creditors and workers are often left with little.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
300,2018-06-13,09:00:03+0000,A University of Texas team found evidence that a cryptocurrency boom may have been largely due to manipulation.,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}"
301,2018-06-12,03:07:23+0000,"Nearly 80 transactions in 2017 totaled $147 million, financial disclosures showed. Ethics experts have said the activity could raise questions of possible conflicts of interest.","{'neg': 0.091, 'neu': 0.804, 'pos': 0.105, 'compound': 0.1027}"
302,2018-05-12,00:16:35+0000,"The retailer’s fall shows how lucrative bankruptcy can be for lawyers and other professionals, while creditors and workers are often left with little.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
303,2018-04-05,17:39:17+0000,"The retailer said it would revise how it uses criminal background checks, a step meant to quell complaints that it discriminates against black and Hispanic job applicants.","{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.7269}"
304,2018-04-25,11:38:38+0000,Facebook has promised to spend large sums policing its operations. Its first-quarter results indicate it has room to spend more.,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.3612}"
305,2018-01-08,19:54:58+0000,Supporters say the recently approved tax law will help American multinationals compete more aggressively overseas. Others see incentives to put factories overseas.,"{'neg': 0.086, 'neu': 0.561, 'pos': 0.353, 'compound': 0.7968}"
306,2018-03-20,11:41:55+0000,Fed policymakers conclude their March rate-setting meeting on Wednesday. It is the first such session with Jerome H. Powell as the central bank’s new chairman.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
307,2018-01-16,19:13:26+0000,There is a precedent for letting states impose work requirements on the poor for medical coverage. It bodes ill for public health.,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.7964}"
308,2018-05-04,13:00:01+0000,"Companies change their privacy settings, Europe throws money at start-ups, and Cambridge Analytica shuts down.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
309,2018-05-02,00:19:47+0000,"Powered by sales of its iPhone X, the tech giant reported another strong quarter and defied fears that consumers wouldn’t buy the pricey devices.","{'neg': 0.1, 'neu': 0.783, 'pos': 0.117, 'compound': 0.128}"
310,2018-03-29,23:56:28+0000,"Production delays, a recall and other problems have presented the electric-car maker and its founder, Elon Musk, with a crisis of confidence among investors.","{'neg': 0.234, 'neu': 0.653, 'pos': 0.113, 'compound': -0.5423}"
311,2018-06-28,16:19:22+0000,China’s stock market has fallen into a bear market and the currency is tumbling on worries about tariffs and China’s efforts to rein in domestic debt.,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.7783}"
312,2018-04-24,17:39:33+0000,"Finland captured global attention with its trial of universal basic income, handing out cash, no strings attached. Now, the experiment is ending.","{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.296}"
313,2018-03-26,15:14:17+0000,"After selling their robotics company to Google, two engineers are working on technology they think can change how special effects are made.","{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}"
314,2018-04-20,11:51:05+0000,The president’s remarks came with gasoline prices at their highest point in three years after an effort by the oil cartel and Russia to restrain output.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
315,2018-01-28,10:36:24+0000,"While President Trump reassured business leaders that he wanted trade to continue, Beijing extended its economic reach to Latin America and the Arctic.","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4215}"
316,2018-02-28,12:20:21+0000,"Spotify has revived the fortunes of recording artists, funneling billions of dollars to music companies. But a charity Spotify is not.","{'neg': 0.05, 'neu': 0.822, 'pos': 0.128, 'compound': 0.4019}"
317,2018-01-22,14:21:43+0000,"How will President Trump’s protectionism go over at the elite World Economic Forum meeting in Davos, Switzerland, which draws leaders who believe in globalism and free trade?","{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.5106}"
318,2018-01-11,01:19:39+0000,Mark Wahlberg received $1.5 million for reshoots of the kidnapping drama after it cut out the disgraced Spacey. Michelle Williams got just a small per diem.,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.6249}"
319,2018-03-20,18:40:21+0000,Jordan A. Thomas helped create an S.E.C. program to encourage employees to alert authorities to corporate wrongdoing. Now his firm is sharing in the proceeds.,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.8555}"
320,2018-06-05,15:09:09+0000,The billionaire industrialist has been a major patron of the arts and with his brother Charles guided the Americans for Prosperity conservative agenda.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
321,2018-03-13,02:45:07+0000,New Zealand has opened its skies to self-piloted electric planes financed by one of Google’s founders.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
322,2018-06-21,13:22:38+0000,"Mr. Krzanich, who resigned after violating Intel’s “non-fraternization policy,” will be replaced on an interim basis by the company’s chief financial officer.","{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.6705}"
323,2018-05-10,14:55:51+0000,An 18-year prison term for the founder of Anbang Insurance Group is part of Beijing’s effort to tame risky borrowing without hurting the broader economy.,"{'neg': 0.174, 'neu': 0.749, 'pos': 0.077, 'compound': -0.4295}"
324,2018-03-11,22:01:49+0000,"The Japanese conglomerate wants to build a top private equity firm, its latest move to shake up an entrenched industry. Wall Street is skeptical.","{'neg': 0.155, 'neu': 0.775, 'pos': 0.07, 'compound': -0.296}"
325,2018-03-02,10:01:30+0000,Want guns out of your stock portfolio? Sick of bad actors like Wells Fargo and Equifax? You’ll face at least seven challenges when making an investing plan.,"{'neg': 0.193, 'neu': 0.596, 'pos': 0.212, 'compound': -0.4696}"
326,2018-04-29,21:03:21+0000,Amazon has surprised officials in cities vying for the company’s new headquarters by asking how to avoid soaring housing costs and paralyzing traffic.,"{'neg': 0.085, 'neu': 0.775, 'pos': 0.14, 'compound': 0.1027}"
327,2018-04-26,17:49:12+0000,"The subscription-based service for movie theater tickets is facing questions about its long-term viability, but executives say they are confident the company will flourish.","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.6486}"
328,2018-03-06,01:27:34+0000,"Investment firms like Larry Fink’s BlackRock have preached social responsibility. With guns, they can use their influence to achieve it.","{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.3612}"
329,2018-04-19,11:01:05+0000,Federal regulators are poised to impose a $1 billion penalty on Wells Fargo for a variety of alleged misdeeds.,"{'neg': 0.234, 'neu': 0.586, 'pos': 0.18, 'compound': -0.296}"
330,2018-04-19,11:01:05+0000,Federal regulators are poised to impose a $1 billion penalty on Wells Fargo for a variety of alleged misdeeds.,"{'neg': 0.234, 'neu': 0.586, 'pos': 0.18, 'compound': -0.296}"
331,2018-06-18,17:42:02+0000,"Disney’s deal for Fox’s assets faces a new challenge from Comcast. No matter which comes out on top, it is Rupert Murdoch who will be the real winner.","{'neg': 0.067, 'neu': 0.638, 'pos': 0.295, 'compound': 0.6705}"
332,2018-05-04,12:07:56+0000,American officials called for shrinking the trade gap with China and curbing Beijing’s plan to use government support to upgrade its economy.,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}"
333,2018-02-26,18:44:11+0000,Beijing’s takeover of one of the country’s biggest deal makers will likely intensify skepticism abroad over the Chinese government’s role in private business.,"{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.25}"
334,2018-02-13,17:22:00+0000,"Economists say a downturn is unlikely soon. But the state is known for highs and lows, and its longtime governor wants it to start preparing.","{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.2023}"
335,2018-02-02,15:18:51+0000,Jerry Richardson has said he will sell the Carolina Panthers. But what does it take to become the next member of the exclusive N.F.L. team owners club?,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.128}"
336,2018-03-21,13:52:36+0000,"Vindu Goel, our technology reporter in Mumbai, explains how cheap mobile data is changing the country and why WhatsApp is indispensable.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
337,2018-03-16,00:05:01+0000,"Before the dust has settled on a plan to introduce sweeping tariffs on foreign metals, the White House is readying another major trade action.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
338,2018-06-08,11:37:09+0000,"Hans E. Vestberg, the company’s chief tech officer, will take over from Lowell McAdam. The move signals a renewed focus on internet service and the quest for 5G mobile.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
339,2018-04-05,18:58:55+0000,"Mick Mulvaney, who is trying to rein in the Consumer Financial Protection Bureau, awarded large pay increases to two recent recruits.","{'neg': 0.061, 'neu': 0.823, 'pos': 0.117, 'compound': 0.3182}"
340,2018-05-04,12:07:56+0000,American officials called for shrinking the trade gap with China and curbing Beijing’s plan to use government support to upgrade its economy.,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}"
341,2018-02-26,18:44:11+0000,Beijing’s takeover of one of the country’s biggest deal makers will likely intensify skepticism abroad over the Chinese government’s role in private business.,"{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.25}"
342,2018-02-13,17:22:00+0000,"Economists say a downturn is unlikely soon. But the state is known for highs and lows, and its longtime governor wants it to start preparing.","{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.2023}"
343,2018-02-02,15:18:51+0000,Jerry Richardson has said he will sell the Carolina Panthers. But what does it take to become the next member of the exclusive N.F.L. team owners club?,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.128}"
344,2018-03-14,18:31:08+0000,"Ye Jianming cast himself as a new kind of private entrepreneur in China, but his company now faces legal challenges at home and in the United States.","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.7096}"
345,2018-06-13,16:35:54+0000,"Mr. Stewart, who lost a bid for governor last year, has long courted voters on the rightward fringes of his party, often by playing to anti-immigration sentiment.","{'neg': 0.077, 'neu': 0.772, 'pos': 0.151, 'compound': 0.296}"
346,2018-05-07,12:00:23+0000,Shares of 21st Century Fox jumped more than 4 percent on reports that Comcast is preparing to upend Disney’s $52 billion deal to acquire most of Fox’s assets.,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.4877}"
347,2018-01-11,12:19:15+0000,The retailer’s move to improve the salaries and benefits for its workers is taking place amid a competitive hiring environment — and the new tax law.,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.7351}"
348,2018-05-29,10:25:56+0000,"For those suffering whiplash from the Trump administration’s shifts in trade policy, here’s a way to follow along.","{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4767}"
349,2018-05-08,17:21:00+0000,Precision parts and behind-the-scenes technology could play a major role in the country’s effort to shake itself out of its slow-growth doldrums.,"{'neg': 0.074, 'neu': 0.823, 'pos': 0.104, 'compound': 0.1779}"
350,2018-03-12,18:55:50+0000,"The economy is sending mixed signals on wages. Figuring out what’s really happening is complicated by data that’s volatile, and may be getting worse.","{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.4767}"
351,2018-02-02,22:48:32+0000,"The Abraaj Group, a top investor in the developing world, faces questions from the World Bank and other investors.","{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.2023}"
352,2018-01-24,18:02:22+0000,Much of the moneyed elite are willing to overlook what they portray as rhetorical foibles in favor of focusing on the additional wealth the president has delivered.,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.7096}"
353,2018-03-14,18:31:08+0000,"Ye Jianming cast himself as a new kind of private entrepreneur in China, but his company now faces legal challenges at home and in the United States.","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.7096}"
354,2018-02-05,22:22:09+0000,"Riyadh plans to build a $300 million solar farm that would generate enough electricity to power around 40,000 homes, an example Saudi leaders hope will have positive consequences.","{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.7579}"
355,2018-05-07,12:00:23+0000,Shares of 21st Century Fox jumped more than 4 percent on reports that Comcast is preparing to upend Disney’s $52 billion deal to acquire most of Fox’s assets.,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.4877}"
356,2018-01-11,12:19:15+0000,The retailer’s move to improve the salaries and benefits for its workers is taking place amid a competitive hiring environment — and the new tax law.,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.7351}"
357,2018-05-31,13:43:24+0000,"The magnitude of the deal reflects the growing confidence that commercial use of autonomous cars is in sight, despite recent setbacks.","{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.6124}"
358,2018-05-09,09:00:14+0000,Richard Cordray won in Ohio. Don Blankenship lost in West Virginia. And Congress is very unpopular.,"{'neg': 0.115, 'neu': 0.7, 'pos': 0.185, 'compound': 0.34}"
359,2018-04-29,19:18:19+0000,A crucial deadline will expire on Tuesday for six U.S. allies temporarily exempted from steel and aluminum trade tariffs. Apple and Tesla report earnings.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
360,2018-05-23,05:00:06+0000,"France has quickly become one of the hottest destinations in Europe for technology investment, but it faces big challenges in its mission to become a leader.","{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.1154}"
361,2018-05-08,23:42:57+0000,"Driven by “Black Panther,” the company reported its best quarterly results in two years. But Comcast is weighing a hostile bid that could upend Disney’s deal to buy most of 21st Century Fox.","{'neg': 0.071, 'neu': 0.815, 'pos': 0.114, 'compound': 0.3818}"
362,2018-04-08,23:59:18+0000,"Need a tie at 2 a.m.? Order it online, and a men’s store employee will meet you at the entrance. It’s part of Nordstrom’s bet that flagship stores have a future.","{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.1027}"
363,2018-03-06,16:16:51+0000,Getting companies to pay for the information they reap from people’s online lives will improve the data and may counteract a concentration of power.,"{'neg': 0.055, 'neu': 0.83, 'pos': 0.115, 'compound': 0.3612}"
364,2018-05-09,16:56:54+0000,"Mick Mulvaney, the head of the Consumer Financial Protection Bureau, will move the student loan division into another unit, a shift officials fear will sidetrack cases against lenders.","{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.4939}"
365,2018-02-05,22:22:09+0000,"Riyadh plans to build a $300 million solar farm that would generate enough electricity to power around 40,000 homes, an example Saudi leaders hope will have positive consequences.","{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.7579}"
366,2018-04-21,15:06:07+0000,"Democratic leaders are intervening aggressively in California, where the state’s unusual voting system could undercut their chances in crowded congressional races.","{'neg': 0.1, 'neu': 0.823, 'pos': 0.078, 'compound': -0.128}"
367,2018-06-15,10:01:57+0000,"The president approved tariffs on $50 billion worth of Chinese goods. The question is, will he use them?","{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.5719}"
368,2018-06-28,10:21:29+0000,"Justice Anthony Kennedy will retire, which means companies can expect corporate cases to go their way for a generation.","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5267}"
369,2018-06-25,10:13:50+0000,A London judge will decide this week whether Dara Khosrowshahi’s bid to clean up the ride-hailing company is really working.,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4019}"
370,2018-05-25,14:35:57+0000,"Universal state health coverage has rallied Democrats in the governor’s race. But even with the state’s size and wealth, it would be hard to achieve.","{'neg': 0.051, 'neu': 0.833, 'pos': 0.116, 'compound': 0.4215}"
371,2018-05-13,22:59:44+0000,"A ballot measure brought by a real estate developer, a former C.I.A. analyst and a finance executive would create tough data privacy laws.","{'neg': 0.073, 'neu': 0.825, 'pos': 0.102, 'compound': 0.1531}"
372,2018-02-08,20:04:07+0000,"Some computer systems connected to the 2018 Games in Pyeongchang, South Korea, have already been compromised, experts said. The big question is what happens next.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
373,2018-02-02,14:03:53+0000,"Seeking financial assistance? You can hire advisers by the hour, by the month or based on your assets, even if you aren’t a millionaire.","{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.1779}"
374,2018-01-24,22:45:22+0000,"Bolstered by newfound economic strength, European leaders, steered by the French president, Emmanuel Macron, are pledging to further integrate the continent.","{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.4939}"
375,2018-01-07,21:43:26+0000,Sweatcoin has been a popular download for months by offering a twist to fitness tracking. Users gain “sweatcoins” that can be used to buy products.,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.8074}"
376,2018-06-25,10:13:50+0000,A London judge will decide this week whether Dara Khosrowshahi’s bid to clean up the ride-hailing company is really working.,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4019}"
377,2018-03-25,21:30:06+0000,"Amazon now collects sales tax in every state that has one, but a report finds that the company still doesn’t collect local taxes in dozens of cities.","{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.09}"
378,2018-03-24,12:00:06+0000,"A chaotic rollout of steel and aluminum tariffs, including a last-minute list of countries temporarily exempted from them, has left trade experts puzzled.","{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.5994}"
379,2018-02-23,18:11:58+0000,"As the opioid crisis tightens its grip, an industry has sprung up to offer recovery programs for wealthy executives who seek treatment in a discreet environment.","{'neg': 0.139, 'neu': 0.777, 'pos': 0.084, 'compound': -0.3818}"
380,2018-01-07,23:30:32+0000,India’s Paytm and global heavyweights like Google are moving aggressively to persuade reluctant Indians to give up their rupee notes.,"{'neg': 0.181, 'neu': 0.714, 'pos': 0.105, 'compound': -0.2023}"
381,2018-06-15,10:01:57+0000,"The president approved tariffs on $50 billion worth of Chinese goods. The question is, will he use them?","{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.5719}"
382,2018-06-11,23:54:48+0000,"When it’s easier to comparison shop online, businesses are less likely to raise prices — but you wouldn’t know that by looking at official inflation data.","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
383,2018-06-08,17:37:57+0000,"As the telecom company expanded internationally, it was trailed by corruption accusations. Then it got in trouble with Washington over its Iran business.","{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.6124}"
384,2018-06-06,11:00:05+0000,Trump voters can have long memories. Democratic voters in New Jersey have not fully forgiven Senator Robert Menendez. And other points from the night’s primaries.,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.3401}"
385,2018-04-30,11:06:50+0000,"Beijing sees its economy as robust enough to defy U.S. tariff threats, potentially leaving Washington with no choice but to escalate or back down.","{'neg': 0.134, 'neu': 0.802, 'pos': 0.065, 'compound': -0.2023}"
386,2018-02-13,15:33:51+0000,"Companies free of competitive pressures, with the power to set prices largely at will, pad the bottom line at the expense of customers and workers.","{'neg': 0.078, 'neu': 0.751, 'pos': 0.171, 'compound': 0.4019}"
387,2018-01-05,00:34:45+0000,"A co-founder of Ripple, a virtual currency, could briefly lay claim to being the world’s fifth richest person on Thursday, bypassing Mark Zuckerberg, as the Bitcoin boom widened.","{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.5267}"
388,2018-05-27,22:01:33+0000,The tech industry is fighting a pending measure that’s even stricter than the recently enacted G.D.P.R. It’s called the ePrivacy Regulation.,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.3612}"
389,2018-04-09,16:35:37+0000,"The meetings were part of an effort by Mr. Zuckerberg to get ahead of a week of intense scrutiny for him and his company, Facebook.","{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}"
390,2018-05-27,22:01:33+0000,The tech industry is fighting a pending measure that’s even stricter than the recently enacted G.D.P.R. It’s called the ePrivacy Regulation.,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.3612}"
391,2018-04-09,16:35:37+0000,"The meetings were part of an effort by Mr. Zuckerberg to get ahead of a week of intense scrutiny for him and his company, Facebook.","{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}"
392,2018-05-14,11:16:16+0000,"Les Moonves and his team at CBS sued the Redstones’ National Amusements in what amounts to its biggest step yet to block a merger with its corporate sibling, Viacom.","{'neg': 0.092, 'neu': 0.828, 'pos': 0.08, 'compound': -0.1027}"
393,2018-06-13,10:04:30+0000,AT&T’s legal victory in the fight over its takeover bid for Time Warner means we can expect a flood of M.&A. in the coming months.,"{'neg': 0.1, 'neu': 0.843, 'pos': 0.057, 'compound': -0.2732}"
394,2018-04-11,16:16:58+0000,"More and more customers are playing the immersive games called escape rooms, making the market for these small businesses increasingly competitive.","{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.5367}"
395,2018-05-18,22:40:57+0000,"At the nation’s fourth-busiest gateway, local confidence over its potential outweighs any anxiety over the threat of tariffs.","{'neg': 0.218, 'neu': 0.641, 'pos': 0.141, 'compound': -0.2023}"
396,2018-04-26,16:49:10+0000,The leading presidential candidate has vowed to reverse energy policies that have attracted foreign drillers and helped absorb a natural-gas glut.,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.5994}"
397,2018-04-24,23:47:46+0000,Some tech companies are hiring female “motivators” for a role that’s a mix of psychologist and cheerleader — to help overworked male programmers through conversation and massages.,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.5574}"
398,2018-02-07,10:00:29+0000,"How two tech-industry news sites, The Information and Stratechery, may show a path forward.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
399,2018-01-27,10:00:19+0000,"For the first time since the global economic downturn, there is a wave of expansion that is creating jobs, lifting fortunes and tempering fears of popular discontent.","{'neg': 0.091, 'neu': 0.747, 'pos': 0.162, 'compound': 0.296}"
400,2018-02-11,23:13:21+0000,Eric T. Schneiderman filed a suit alleging the studio and its founders violated state and city laws barring gender discrimination and sexual harassment.,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.7845}"
401,2018-05-09,16:06:39+0000,The electronics firm ZTE has found success in the American market like few other Chinese technology brands have. Now it is fighting for its life.,"{'neg': 0.081, 'neu': 0.717, 'pos': 0.202, 'compound': 0.5719}"
402,2018-05-09,19:34:37+0000,"Saudi Arabia and Russia may offset any reduction in Iranian exports, but if prices rise, one of the beneficiaries could be Iran itself.","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.5719}"
403,2018-05-09,09:04:15+0000,They moved quickly to strike deals after sanctions ended. But dreams of a thriving Iranian market were in doubt even before the U.S. decided to exit the nuclear accord.,"{'neg': 0.126, 'neu': 0.789, 'pos': 0.085, 'compound': -0.0772}"
404,2018-03-15,18:27:00+0000,"The move by countries in Europe, as well as Australia and Canada, comes against the backdrop of rising support for protectionist practices in the White House.","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5859}"
405,2018-02-23,17:26:36+0000,The Chinese government’s move to tame an ambitious global deal maker reflects an official willingness to finally curb the country’s addiction to borrowing.,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}"
406,2018-01-28,17:58:44+0000,"Having survived a slump, shale drilling is surging as prices recover, limiting market upheaval and providing Washington with strategic leeway.","{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.5106}"
407,2018-05-18,22:40:57+0000,"At the nation’s fourth-busiest gateway, local confidence over its potential outweighs any anxiety over the threat of tariffs.","{'neg': 0.218, 'neu': 0.641, 'pos': 0.141, 'compound': -0.2023}"
408,2018-04-26,16:49:10+0000,The leading presidential candidate has vowed to reverse energy policies that have attracted foreign drillers and helped absorb a natural-gas glut.,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.5994}"
409,2018-04-24,23:47:46+0000,Some tech companies are hiring female “motivators” for a role that’s a mix of psychologist and cheerleader — to help overworked male programmers through conversation and massages.,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.5574}"
410,2018-01-27,10:00:19+0000,"For the first time since the global economic downturn, there is a wave of expansion that is creating jobs, lifting fortunes and tempering fears of popular discontent.","{'neg': 0.091, 'neu': 0.747, 'pos': 0.162, 'compound': 0.296}"
411,2018-01-21,20:52:54+0000,"Harvey Weinstein helped put the Sundance Film Festival on the map. But organizers say this year’s slate, which puts women front and center, shows the festival has moved on.","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.7506}"
412,2018-04-11,16:16:58+0000,"More and more customers are playing the immersive games called escape rooms, making the market for these small businesses increasingly competitive.","{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.5367}"
413,2018-03-07,12:50:54+0000,National security has become a central issue in Broadcom’s bid for Qualcomm. But is Broadcom substantially a foreign company?,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.34}"
414,2018-02-27,17:17:53+0000,"Across the country, breweries are giving lift to sleepy commercial districts, drawing tourists to once-bustling manufacturing centers.","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.34}"
415,2018-06-26,10:17:03+0000,President Trump’s tariffs are beginning to have a material impact on American businesses.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
416,2018-03-20,07:00:14+0000,Reno is among several Western cities experiencing congestion and new tensions as California residents and businesses seek more affordable locations.,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4019}"
417,2018-06-20,09:00:09+0000,"Elon Musk is drilling tunnels, electric scooters command the sidewalks, and Amazon is throwing its weight around in Seattle. Welcome to the technocapitalist metropolis of the future.","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.5719}"
418,2018-06-02,09:00:06+0000,"The G.O.P.’s preferred candidates are running or winning in several states, and potential problems have been averted. Some Republicans now see Senate gains, not losses, in November.","{'neg': 0.117, 'neu': 0.646, 'pos': 0.237, 'compound': 0.6197}"
