,date,time,abstract,sentiment_score
397,2018-04-18,19:16:36+0000,"Jeffrey Bewkes, Time Warner’s chief executive, said on Wednesday in federal court that the company is an underdog against Amazon, Netflix and others.","{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.1779}"
398,2018-02-23,17:55:01+0000,"It’s not always easy to hide thinning hair, especially when your hair is as famous as the president’s.","{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.4777}"
399,2018-02-23,19:27:36+0000,"President Xi Jinping of China is sending Liu He, his top economic policy maker and a recent addition to the Politburo, to Washington on Tuesday.","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2023}"
400,2018-04-18,02:24:15+0000,The vote highlighted the state’s housing and homeless problem as a election-year issue that promises to dominate the state’s politics for years.,"{'neg': 0.169, 'neu': 0.726, 'pos': 0.105, 'compound': -0.1531}"
401,2018-03-21,21:43:57+0000,"The Senate gave final passage to a bill to combat sex trafficking, disregarding concerns in Silicon Valley that it could chill internet content and harm free speech.","{'neg': 0.236, 'neu': 0.665, 'pos': 0.1, 'compound': -0.5423}"
402,2018-02-22,18:54:01+0000,"The spokeswoman, Dana Loesch, spoke at the Conservative Political Action Conference a day after addressing those affected by the school shooting in Parkland, Fla.","{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.1531}"
403,2018-02-23,00:27:38+0000,"The first panel of this year’s Conservative Political Action Conference took aim at the press, and the attacks did not let up from there.","{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.4404}"
404,2018-02-22,18:25:42+0000,"Michelle Wolf, a stand-up comic and contributor to “The Daily Show with Trevor Noah,” takes on one of the most prominent — and perilous — gigs in comedy.","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.624}"
405,2018-03-20,14:50:16+0000,The Federal Trade Commission is said to be examining whether the social media giant violated a 2011 agreement.,"{'neg': 0.157, 'neu': 0.694, 'pos': 0.148, 'compound': -0.0516}"
406,2018-04-16,23:59:22+0000,"The legislation, approved by the House, would have put employees of tribal enterprises like casinos outside the scope of federal labor law.","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.6486}"
407,2018-03-19,21:39:54+0000,"As the social network’s list of woes grows, its 33-year-old founder, Mark Zuckerberg, will have to prove somehow he is not in way over his head.","{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.4404}"
408,2018-04-15,20:05:28+0000,The service program promotes local newspapers by sending reporters away from big cities. Google has committed money and training.,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.5423}"
409,2018-03-19,23:16:56+0000,"There are some practical solutions to safeguard some of your data, like installing software to block web tracking technologies.","{'neg': 0.117, 'neu': 0.607, 'pos': 0.275, 'compound': 0.4404}"
410,2018-04-12,21:02:13+0000,Economic pressures are fueling a drive by tenants’ rights organizers at the state and city levels to let voters enact rent regulations.,"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.3182}"
411,2018-02-20,15:02:42+0000,Republicans seek a leaner welfare system tying government benefits to hard work. But such benefits are worthless when there is no work to be had.,"{'neg': 0.212, 'neu': 0.619, 'pos': 0.169, 'compound': -0.0772}"
412,2018-04-11,18:44:02+0000,"Mr. Ryan’s retirement could make it easier for Democrats to win control of the House, Republicans say. The speaker had raised more than $54 million for the 2018 elections.","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.765}"
413,2018-04-13,09:11:42+0000,"Even longtime allies expressed skepticism after the American president’s comments, saying compromise would have to come from the United States.","{'neg': 0.088, 'neu': 0.789, 'pos': 0.123, 'compound': 0.2023}"
414,2018-04-11,22:39:10+0000,The Trump administration confronts conflicting desires: to secure a deal in time for approval by the current Congress and to keep contentious proposals on manufacturing.,"{'neg': 0.217, 'neu': 0.607, 'pos': 0.176, 'compound': -0.0772}"
415,2018-04-11,21:54:13+0000,"While saying President Trump is right about China’s offenses, trade experts feel his response is unlikely to work. They favor a multilateral approach.","{'neg': 0.099, 'neu': 0.794, 'pos': 0.107, 'compound': 0.0516}"
416,2018-04-11,21:28:08+0000,"Using a tool that Facebook offers its users, our columnist found out more than he wanted to know about the social network, the ad industry and himself.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
417,2018-03-16,09:00:20+0000,Many of the billionaires and princes swept up in the Saudi corruption crackdown have been released. Sheikh Mohammed Hussein Al Amoudi has not.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
418,2018-04-10,16:46:49+0000,A Pennsylvania manufacturer that relies on Chinese steel pipe has few alternative sources — and now its Chinese rival may gain an advantage.,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.6597}"
419,2018-04-10,02:22:29+0000,"Speaking at a high-profile forum in China, the country’s top leader addressed the growing conflict with the United States over tariffs and trade.","{'neg': 0.086, 'neu': 0.677, 'pos': 0.237, 'compound': 0.4588}"
420,2018-03-14,18:31:08+0000,"Ye Jianming cast himself as a new kind of private entrepreneur in China, but his company now faces legal challenges at home and in the United States.","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.7096}"
421,2018-04-08,10:00:06+0000,Invoking the specter of President Trump’s impeachment has become a fund-raising and get-out-the-vote tactic for Republicans. Democratic leaders see the issue as a trap.,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.3182}"
422,2018-02-17,18:16:52+0000,The special counsel’s indictment detailed how crucial Facebook and Instagram were to the Russian campaign to disrupt the presidential election.,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}"
423,2018-03-14,18:11:21+0000,"The CNBC commentator, who would replace the former Wall Street executive Gary D. Cohn, said Mr. Trump “regards himself as a free trader.”","{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.5106}"
424,2018-03-14,04:45:08+0000,"Some experts believe Germany is on the verge of refusing its own medicine on economic reform, a shift that would have major implications for Europe.","{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.4019}"
425,2018-02-16,15:22:34+0000,"Mr. Romney, a critic of the president, officially confirmed that he would run to fill the seat of Senator Orrin G. Hatch, who is retiring.","{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.2732}"
426,2018-02-16,23:41:16+0000,A surprise editorial in favor of gun control from the Trump-friendly New York Post appears among a deluge of argument and erroneous reporting.,"{'neg': 0.27, 'neu': 0.561, 'pos': 0.168, 'compound': -0.4404}"
427,2018-03-13,21:34:11+0000,"While rival Broadcom no longer appears to be a threat, the American chip maker faces other troubles, including lawsuits and dissatisfied shareholders.","{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.8957}"
428,2018-02-16,17:12:47+0000,"The Commerce Department said foreign metals posed a threat to national security, setting the stage for President Trump to consider stiff tariffs.","{'neg': 0.137, 'neu': 0.766, 'pos': 0.097, 'compound': -0.25}"
429,2018-03-13,03:04:16+0000,"Beijing plans to reorganize its financial, environmental and anti-corruption agencies as President Xi Jinping solidifies his hold on official levers.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
430,2018-04-07,00:03:00+0000,"In his inaugural speech, the new Fed chairman tried to focus on the strength of the economy even as a spiraling tariff battle with China spooked investors.","{'neg': 0.087, 'neu': 0.805, 'pos': 0.107, 'compound': 0.1531}"
431,2018-03-12,22:07:17+0000,"Mr. Kudlow, a CNBC commentator, is the leading candidate to head the National Economic Council.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
432,2018-04-04,17:44:38+0000,"On the itinerary for the Ohio governor and 2016 presidential hopeful: a diner visit, a Q. and A. at a college and criticism of President Trump amid speculation about a 2020 run.","{'neg': 0.09, 'neu': 0.807, 'pos': 0.102, 'compound': 0.1027}"
433,2018-03-11,23:42:27+0000,The offering of the state-owned oil company is a centerpiece of an ambitious economic overhaul of Saudi Arabia led by Crown Prince Mohammed bin Salman.,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4767}"
434,2018-03-12,00:52:10+0000,"Lawyers for the president and the porn actress sparred over the weekend, as “60 Minutes” prepared to show an interview it conducted with her last week.","{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.2263}"
435,2018-04-02,23:07:04+0000,"Mr. Mulvaney, the acting director of the Consumer Financial Protection Bureau, wants to curb the power of an agency he has long criticized.","{'neg': 0.102, 'neu': 0.898, 'pos': 0.0, 'compound': -0.3612}"
436,2018-04-03,16:31:17+0000,The appointment of the current San Francisco Fed chief brings policymaking experience to a role seen as one of the Fed’s most influential positions.,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4927}"
437,2018-04-03,09:00:12+0000,"Retaliatory tariffs are a blow to exporters increasingly catering to young, newly wealthy Chinese looking for bottles with cachet.","{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.3612}"
438,2018-04-01,14:17:56+0000,"Advocates as well as opponents of gun control, both plotting next steps after the March for Our Lives rally, think their adversaries will eventually tire.","{'neg': 0.154, 'neu': 0.772, 'pos': 0.074, 'compound': -0.3182}"
439,2018-04-02,09:00:07+0000,"Last month, anchors at local news stations across the country made identical comments about media bias. The script came from their owner, Sinclair Broadcast Group.","{'neg': 0.055, 'neu': 0.945, 'pos': 0.0, 'compound': -0.1027}"
440,2018-04-01,21:19:21+0000,"Charles H. Rivkin, an assistant secretary of state during the Obama administration, is now the chairman of the Motion Picture Association of America. He takes over in a time of upheaval.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
441,2018-04-02,02:19:29+0000,"The Chinese Ministry of Commerce announced duties of up to 25 percent on American goods, including pork, retaliating against steel and aluminum tariffs.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
442,2018-03-08,23:52:32+0000,Violence in video games have been fodder for politicians for decades. Politicians from both sides of the aisle have found them a useful target.,"{'neg': 0.146, 'neu': 0.75, 'pos': 0.104, 'compound': -0.296}"
443,2018-02-12,23:26:15+0000,"The president said the United States would announce a “reciprocal tax” on unfair trading partners, but one White House adviser said nothing had been formalized.","{'neg': 0.079, 'neu': 0.848, 'pos': 0.073, 'compound': -0.0387}"
444,2018-03-08,04:45:07+0000,"The European Central Bank made a subtle but important change in a statement, taking a step toward exiting crisis mode in its monetary policy.","{'neg': 0.21, 'neu': 0.708, 'pos': 0.082, 'compound': -0.6652}"
445,2018-03-08,21:06:41+0000,Sri Lanka blocked access to the social network to help stem mob violence directed at its Muslim minority. Facebook said it was cooperating with the government.,"{'neg': 0.194, 'neu': 0.721, 'pos': 0.085, 'compound': -0.5423}"
446,2018-03-07,12:11:51+0000,European Union officials announced the retaliatory moves it would take if the U.S. imposed levies on imported steel and aluminum.,"{'neg': 0.064, 'neu': 0.936, 'pos': 0.0, 'compound': -0.0772}"
447,2018-03-07,15:22:46+0000,"Mr. Cohn, the White House’s top economic adviser, was a voice for mainstream economic policies and a key gatekeeper for corporate executives.","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.2023}"
448,2018-03-07,12:50:54+0000,National security has become a central issue in Broadcom’s bid for Qualcomm. But is Broadcom substantially a foreign company?,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.34}"
449,2018-03-07,00:10:08+0000,Taking an early lead in ultrafast next-generation wireless technology can give players a strategic advantage.,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.25}"
450,2018-03-28,17:22:08+0000,More than 18 million watched ABC’s reboot of a show that has more than nostalgic appeal.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
451,2018-03-27,15:19:11+0000,Confronting Beijing over trade abuses is not without merit. But rejecting economic alliances opens the way to Chinese initiatives around the region.,"{'neg': 0.188, 'neu': 0.651, 'pos': 0.161, 'compound': -0.1863}"
452,2018-03-27,18:28:17+0000,The right-wing website is taking a cue from one of its foes — the mainstream media — and sponsoring a town-hall event in suburban New Orleans next month.,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.4588}"
453,2018-02-09,23:41:12+0000,Foreign countries are responding to tariffs imposed on solar panels and washing machines with challenges in American courts and at the World Trade Organization.,"{'neg': 0.053, 'neu': 0.894, 'pos': 0.053, 'compound': 0.0}"
454,2018-03-26,23:12:01+0000,"Since the end of World War II, the victorious powers have promoted trade, democracy and collective security. Now, that order is under assault.","{'neg': 0.241, 'neu': 0.596, 'pos': 0.163, 'compound': -0.5423}"
455,2018-03-05,01:08:12+0000,"A provision in a Senate bill aimed at easing Dodd-Frank’s restrictions on smaller banks could pave the way for rollbacks for big banks, critics say.","{'neg': 0.087, 'neu': 0.833, 'pos': 0.079, 'compound': -0.0516}"
456,2018-03-26,23:22:35+0000,"Progressive groups want a New York Fed chief who is independent of the financial sector, a voice for labor and a reflection of diversity.","{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}"
457,2018-03-26,18:43:39+0000,The CBS show had its best ratings since a 2008 segment with Barack and Michelle Obama — drawing two million more than its 2016 Trump interview.,"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.6369}"
458,2018-03-26,00:45:41+0000,The teacher uprising that began in West Virginia has exposed a trend among white-collar workers: a feeling that their credentials are being devalued.,"{'neg': 0.06, 'neu': 0.872, 'pos': 0.069, 'compound': 0.0516}"
459,2018-03-03,16:19:50+0000,"Chinese ministries have been critical of President Trump’s plan to impose tariffs on steel and aluminum imports, but careful about retaliation.","{'neg': 0.14, 'neu': 0.778, 'pos': 0.082, 'compound': -0.09}"
460,2018-03-02,22:00:04+0000,"Beijing is pushing past its digital borders to influence and control what people say online, as it enjoys growing sway in the technology world.","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.6124}"
461,2018-03-22,23:09:54+0000,"With hundreds of March for Our Lives demonstrations planned for Saturday, high school students say this is a moment of political awakening for their generation.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
462,2018-03-03,00:16:23+0000,"A global tit-for-tat on trade could crimp economic growth, undermining the stimulative effects of President Trump’s deregulation push and his signature $1.5 trillion tax cut.","{'neg': 0.163, 'neu': 0.745, 'pos': 0.092, 'compound': -0.25}"
463,2018-03-01,21:54:49+0000,"Delta, one of the state’s biggest employers, would have benefited from a tax provision that was stripped out after the airline ended a discount for National Rifle Association members.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
464,2018-03-23,20:21:34+0000,"The two-pronged trade offensive aimed at China, and China’s initial response, may be only the start of a complex, escalating economic battle.","{'neg': 0.228, 'neu': 0.772, 'pos': 0.0, 'compound': -0.6808}"
465,2018-03-23,00:55:06+0000,"Mr. Bolton, the next national security adviser, was a longtime commentator. He’s the latest TV personality to go from the small screen to the White House.","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.34}"
466,2018-02-06,14:23:58+0000,The trade deficit that President Trump has often railed against hit historic highs last year.,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}"
467,2018-03-01,15:16:14+0000,"The president said he would sign the measure next week. Stock markets, foreign officials and Republicans were rattled by the news.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
468,2018-01-29,21:04:00+0000,White House correspondents have plenty of material — and plenty of angst — as they cover what Stephen K. Bannon calls “the first McLuhanesque presidency.”,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
469,2018-03-01,01:14:41+0000,"Apollo, the private equity firm, and Citigroup made large loans last year to the family real estate business of Jared Kushner, President Trump’s senior adviser.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
470,2018-03-21,00:22:21+0000,"Mr. Jones, a Holocaust denier and former member of the American Nazi Party, was the sole Republican candidate in a suburban Chicago congressional district.","{'neg': 0.099, 'neu': 0.794, 'pos': 0.107, 'compound': 0.0516}"
471,2018-02-28,01:29:55+0000,A conservative backlash highlighted the challenge confronting corporations that are struggling to cater to both ends of America’s political and cultural poles.,"{'neg': 0.186, 'neu': 0.759, 'pos': 0.055, 'compound': -0.4767}"
472,2018-02-28,17:58:38+0000,"Our Mexico bureau chief, Azam Ahmed, uses various strategies to keep communications safe while reporting, including the low-tech tactic of in-person meetings.","{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.4404}"
473,2018-02-28,12:20:21+0000,"Spotify has revived the fortunes of recording artists, funneling billions of dollars to music companies. But a charity Spotify is not.","{'neg': 0.05, 'neu': 0.822, 'pos': 0.128, 'compound': 0.4019}"
474,2018-02-28,00:12:46+0000,Silicon Valley had strongly opposed the bill because it chips away at an existing law that gives internet companies broad immunity.,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.2732}"
475,2018-03-21,03:34:21+0000,The embattled Republican incumbent survived a primary race against a conservative challenger and now faces a serious threat from Mr. Pritzker.,"{'neg': 0.2, 'neu': 0.596, 'pos': 0.204, 'compound': 0.0258}"
476,2018-03-21,19:04:39+0000,The trade representative said steel and aluminum from the European Union and several other exporters might be spared from tariffs about to be imposed.,"{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.0772}"
477,2018-03-21,09:00:06+0000,Fed policymakers are expected to increase the benchmark interest rate by a quarter-point and signal their view on whether the economy is overheating.,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.6486}"
478,2018-03-20,22:38:04+0000,"Ralph Peters, a retired lieutenant colonel, sent an email to his colleagues saying he was “ashamed” of what the channel had become.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
479,2018-03-19,19:35:57+0000,"A political data firm tied to the Trump campaign gained access to information on 50 million Facebook users. Here is how it happened, and the uproar it has caused.","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.3818}"
480,2018-02-27,13:30:14+0000,Jerome H. Powell told Congress that the economy is healthy and that he plans to continue the Fed’s current course.,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}"
481,2018-03-10,00:52:37+0000,AT&T has said the government blocked the company’s deal with Time Warner because of presidential politics. But that argument was absent in a filing on Friday.,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.5574}"
482,2018-02-26,18:44:11+0000,Beijing’s takeover of one of the country’s biggest deal makers will likely intensify skepticism abroad over the Chinese government’s role in private business.,"{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.25}"
483,2018-03-19,09:00:02+0000,"The National Labor Relations Board’s chief lawyer, a Trump appointee, is moving to reach a settlement to avert a landmark ruling against the company.","{'neg': 0.077, 'neu': 0.814, 'pos': 0.109, 'compound': -0.0772}"
484,2018-03-15,22:46:53+0000,"The Justice Department’s case to block AT&T’s $85 billion merger with Time Warner is set for trial next week, in one of the most anticipated antitrust battles in years.","{'neg': 0.164, 'neu': 0.739, 'pos': 0.097, 'compound': -0.3321}"
485,2018-02-23,20:27:26+0000,Professor Adam Winkler’s latest book tracks how American businesses earned much the same civil rights as individual citizens.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
486,2018-02-23,22:56:53+0000,New studies suggest the president’s plan would foster as little as $20 billion in new infrastructure spending. The Trump administration claims $1.5 trillion.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
487,2018-03-16,02:36:40+0000,"Last week, Anderson Cooper interviewed Stephanie Clifford, who said she had an affair with Donald J. Trump.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
488,2018-03-14,14:56:38+0000,"Mr. Cuomo, a scion of the New York political dynasty, is set to replace Anderson Cooper at 9 p.m., as CNN tries to revive its prime-time viewership.","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.34}"
489,2018-01-30,13:32:17+0000,Job-killing imports from China gave rise to the dynamics that led to President Trump’s election. Artificial intelligence could provide the next wave.,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.6369}"
490,2018-02-21,12:40:36+0000,The Supreme Court ruled that whistle-blowers need to report a violation to the S.E.C. to qualify for protection from retaliation.,"{'neg': 0.134, 'neu': 0.714, 'pos': 0.151, 'compound': 0.1027}"
491,2018-03-13,09:00:07+0000,"Poultry tariffs applied by Europe more than a half-century ago may account for the expensive, gas-thirsty pickups in American driveways today.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
492,2018-03-12,22:50:44+0000,"President Trump issued an order prohibiting Broadcom, a Singapore-based chip maker, from purchasing Qualcomm, citing a threat to the national security of the United States.","{'neg': 0.119, 'neu': 0.699, 'pos': 0.182, 'compound': 0.2023}"
493,2018-01-29,17:15:27+0000,"Gaps remained between Canada, Mexico and the United States as the sixth round of talks over the future of the North American Free Trade Agreement concluded.","{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.8519}"
494,2018-02-20,21:25:46+0000,"As Robert S. Mueller’s investigation rolls on, calls for Facebook to provide more information could grow louder.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
495,2018-02-19,10:00:21+0000,"The head of Merck quit Mr. Trump’s business council after racial violence in Virginia, saying “as a matter of my own personal conscience, I could not remain.”","{'neg': 0.145, 'neu': 0.816, 'pos': 0.039, 'compound': -0.6124}"
496,2018-01-28,10:36:24+0000,"While President Trump reassured business leaders that he wanted trade to continue, Beijing extended its economic reach to Latin America and the Arctic.","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4215}"
497,2018-03-09,16:05:46+0000,Countries mixed appeals to friendship with threats of retaliation. But the lobbying frenzy risked undermining the ground rules of world trade.,"{'neg': 0.376, 'neu': 0.523, 'pos': 0.101, 'compound': -0.7096}"
498,2018-03-08,08:49:04+0000,China’s foreign minister issues a stern warning that “the outcome will only be harmful” if the U.S. imposes more tariffs.,"{'neg': 0.183, 'neu': 0.817, 'pos': 0.0, 'compound': -0.4215}"
499,2018-03-08,23:00:28+0000,Has President Trump studied the Smoot-Hawley act of 1930? Or the McKinley tariff act of 1890? Maybe he should.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
500,2018-01-26,09:19:35+0000,"President Trump’s presence in Davos, Switzerland, is notable for several reasons — starting with his values, which are clearly at odds with the forum’s majority.","{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.6597}"
501,2018-02-16,23:38:35+0000,"Although the industry has evaded tighter gun control laws, several manufacturers are struggling with bankruptcy and falling sales.","{'neg': 0.312, 'neu': 0.688, 'pos': 0.0, 'compound': -0.7003}"
502,2018-01-26,20:14:30+0000,"The decision ends a trade case filed by Boeing, which said its Canadian rival Bombardier unfairly subsidized and dumped its planes in the United States.","{'neg': 0.098, 'neu': 0.8, 'pos': 0.102, 'compound': 0.0258}"
503,2018-02-16,03:22:25+0000,"The proposed deal drew sharp criticisms from Republican and Democratic lawmakers, who said it could put the security of United States financial markets at risk.","{'neg': 0.132, 'neu': 0.695, 'pos': 0.172, 'compound': 0.296}"
504,2018-03-06,10:02:16+0000,A new documentary from Peter Schweizer — the man who gave the world “Clinton Cash” — signals a revised strategy for conservatives in the culture wars.,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.5574}"
505,2018-03-07,13:11:01+0000,The company said it would create a $1.5 billion investment fund to ensure the United States is the leader in the emerging mobile technology.,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.7579}"
506,2018-01-26,10:00:26+0000,"Combined with a sinking jobless rate, a surging stock market and a sunny outlook, the report signaled continuing resilience.","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}"
507,2018-01-26,00:26:35+0000,The civil servants who handle most labor-relations cases — a group seen by critics as anti-employer — have expressed alarm over a proposal to demote them.,"{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.5574}"
508,2018-02-15,23:43:57+0000,"Jacob Zuma’s ouster as president is raising hopes of better fortunes for the nation’s moribund economy, but it will not happen easily.","{'neg': 0.101, 'neu': 0.748, 'pos': 0.152, 'compound': 0.0762}"
509,2018-01-25,16:13:29+0000,"Steven Mnuchin, whose apparently offhand remark on the dollar caused a tumble, joins many Treasury secretaries whose words have been given more meaning than intended.","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2023}"
510,2018-02-14,15:45:39+0000,"The scandal at Punjab National Bank, a state-controlled lender, risks drying up the loans small and medium-size businesses need to power the country’s growth.","{'neg': 0.181, 'neu': 0.725, 'pos': 0.094, 'compound': -0.34}"
511,2018-01-24,22:45:22+0000,"Bolstered by newfound economic strength, European leaders, steered by the French president, Emmanuel Macron, are pledging to further integrate the continent.","{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.4939}"
512,2018-02-07,07:39:38+0000,"The Winter Games are heading to Pyeongchang at a time of reckoning about South Korea’s family-run business empires, some of which are Olympic sponsors.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
513,2018-01-25,01:15:47+0000,"As President Trump touts a more aggressive approach to trade, other countries are moving on with deals that do not include the United States.","{'neg': 0.21, 'neu': 0.79, 'pos': 0.0, 'compound': -0.5147}"
514,2018-03-05,00:54:20+0000,Artificial intelligence video tools make it relatively easy to put one person’s face on another person’s body with few traces of manipulation. I tried it on myself. What could go wrong? ,"{'neg': 0.142, 'neu': 0.697, 'pos': 0.161, 'compound': 0.1779}"
515,2018-01-24,18:02:22+0000,Much of the moneyed elite are willing to overlook what they portray as rhetorical foibles in favor of focusing on the additional wealth the president has delivered.,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.7096}"
516,2018-01-24,21:00:57+0000,Domestic demand continues to fall as coal is displaced by natural gas in power plants. The impact is being felt at a Pennsylvania mine about to close.,"{'neg': 0.054, 'neu': 0.857, 'pos': 0.089, 'compound': 0.25}"
517,2018-02-13,22:09:30+0000,"Democrats at the bipartisan meeting voiced support for the president’s proposal to restrict imports of steel and aluminum, while Republicans urged caution.","{'neg': 0.103, 'neu': 0.791, 'pos': 0.107, 'compound': 0.0258}"
518,2018-02-13,10:00:30+0000,"In their annual update for the Gates Foundation, they say that they remain optimistic about the world’s progress, but that President Trump’s policies could hurt their efforts.","{'neg': 0.143, 'neu': 0.747, 'pos': 0.11, 'compound': -0.4678}"
519,2018-02-13,17:22:00+0000,"Economists say a downturn is unlikely soon. But the state is known for highs and lows, and its longtime governor wants it to start preparing.","{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.2023}"
520,2018-01-23,21:31:57+0000,"On golf, vacations and draining the swamp: Here’s a progress report on Mr. Trump’s campaign promises about his approach to the presidency.","{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.6597}"
521,2018-01-23,20:05:32+0000,"Mr. Powell was confirmed by a vote of 85 to 12 to become the next Fed chair. Another Fed nominee, Marvin Goodfriend, faced sharp questions from Senate Democrats.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
522,2018-01-24,00:26:26+0000,"At a solar farm in North Carolina, workers are bracing for the effect of a new tariff on imported solar cells and modules.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
523,2018-02-12,23:33:35+0000,"Last summer, China unveiled a plan to become the world’s leader in artificial intelligence, challenging the longtime role of the United States.","{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.7579}"
